c02e79ef,1f6520ca,7842b56a,0bbf41ec,63394d91,2ed9b986,93e2c8ed,a482086d,eb56ae98,4292531b,ea739c65,cb257ee5,04aa4897,9681be3b,a1daf537,be5bfee4,0e424a44,29865466,016d46a1,47972cb1,ddf6c1b3,ac25d3af,251218fc,3c0114ce,f43f5fe7,d061525d,1cd01b2c,e4a7c3b0,7cd1912e,52393fb3,10515af5,cdb86a97,3e0114ad,b2799574,2f19301f,7c700adb,44b14808,76e4baf6,48b533a8,954044d1,a820b9b3,f2945cd2,eb9d376f,72f25f6d,a1e59afc,71c10610,17a5aea1,5a275db7,7ec0f9b0,bb1ba786,2f83dbe7,543ff080,d407d65b,c9375c56,e866156b,16370470,316df755,f3aa9252,a4abe7a5,fb930700,aa187680,b000e899,9c66759f,e3106e07,72229da5,58c9f99f,bc42139a,a146e3ee,593a85ba,50bd1a71,f409f751,7d217da3,09081824,4df80c55,3aee7261,6497b659,a02f2039,c6db65aa,f476a606,e41b100c,cd0f9300,7f845a1c,36e54439,32e8450c,96606db2,0882bfac,7d067f5c,ff352621,2d653208,f09ea61e,fbd3d2bb,0b014d0c,d21bff1d,6afb7b55,b51c3b82,326af690,c2ec9047,3b711e73,cfe07c9d,acf42bb8,176ce516,3e5d1e9b,78833f32,63823f21,b36ea564,e2a46ce5,27bdbc3f,f7c5d8da,c91ad8f2,88bf31a0,23524e6d,9211bbd6,5db86809,20c604dd,b11b8c15,a6475348,1ea7680e,10acd478,752e8452,aa6f52b8,3dacbb98,8b71a398,aa244fa0,eac816d7,d44d1c77,ed34766a,fd714677,9de2c3e9,827dd4af,a42a7e8c,4eefdd01,0282578d,bd3e60fd,c4e9bc60,f10b49be,3184bd8b,8bea4d53,86d11cc0,2cb48591,9523c813,4f8d9174,29f84a82,20a01fd0,5a712a20,06021091,df8ea7e8,1093daf5,947213b1,002d4943,8dc77677,29d3d343,e2095203,22a2b9f2,5d7588f0,5276a695,70c159df,f55efcf0,2b7a8512,1cd746c4,6d367222,84e601e1,4cf83cc2,5adc5188,3ef0bb96,a41ce360,b1cf59e5,f9d6f8bd,f3adb937,eb3d6d36,a76e1f4d,934facf8,a2c7b59f,997d4aaa,bc269b95,10ea342e,4bd23594,b0d48cd7,70a37f2c,8ab78bee,54c6db2f,c5b998f3,eec29536,727e5a69,da899638,dde58c8f,207be93b,f0617e65,6290a1a6,5a06248c,c46a2e9e,0513ab8a,a9385356,c30468c0,305aead7,77410975,0952abde,7c4326eb,a1fc1a14,6d67fba9,06876291,690ba010,b6fdd91d,155aa868,e78cf960,9afa1f74,fac138a7,0174dde5,1023ee65,effd2bfa,5b55273c,1835bfe0,04656af5,2d6536d3,0516ccbe,6052513d,7a71fa2c,f83d9435,dbf65e11,c489266b,ebd63566,f7252f17,47a43bb0,f3f13def,4fd37712,8abeca36,16c16ff9,c65d8fd9,c1a95536,bba0da04,a2120335,a4ba2478,74c361fe,b9b3ef9f,009ac612,68815ec2,c8ad08b3,d68b433f,e265ee5a,0e7dfddc,0a059700,feca7402,1f519b1a,43c454c7,d7ad69da,03fdb780,9c85f3aa,63026349,6ba02f77,8b14286c,14a876ea,1cf5be74,315ac3cc,c5c3beba,f19be91b,33db7dc7,67ef8f87,6acf2e77,18430f10,afb7a40a,d6a5b80e,de426d2f,354f0e10,98fae8d0,cb678fde,39bfb043,351a078a,61da1919,6528c6ae,c0d3a2e8,859a97c5,32469a2d,c599b3a0,179df18d,1ce1a275,b529b0bc,2e51a111,6e1a0834,a8657e65,2678d8c2,aa85c6ae,de06929d,b087fa95,3c41892d,4842f3e8,5eaf61fe,8ed36cea,46aebc79,e2d2bc58,137aab88,a260e651,da8d9fcc,2314e3c4,e7bdbba6,52cccade,11a814ea,0d1e02d5,0a0cc4c3,cb912983,2d4e434f,bb6655b9,fc2eb036,25daead9,2221d75e,94524a9d,1f1ecbb7,c5af32ab,1e6b7da1,259481c4,edbae698,67217f4c,2aadd232,adcd914a,bbf094b3,2fdc5057,95e302f7,1ac2c13c,5cc0e4d9,17090545,d17e30c6,1520b5bc,e86ca928,3b5b4eb3,489c366f,59381b15,220b1cf3,d970a0da,5fa98bd0,ce508f3c,b7b9487d,a74de125,e5270303,cabe8a5b,e3c0f777,50c009ef,3fe85b16,0fe0c76a,18c5bafe,59e86b40,1ac3ea8f,e04529ac,a602a7f8,9336ce2c,bac4e0f7,13dad632,ddc3c75b,095b667f,56a67c23,7fed7813,a0e7e259,4ca14331,6fdd09eb,64bfb2c3,33dd4516,504b8570,42e933c5,fe9240b0,c0a46e5d,943c2466,f41ef231,6b26d73c,830e2936,02007b7c,1ebb9a47,80125745,f01df45b,06014eec,54653ca9,f95304db,591df4e6,5cb7f597,c5de1f96,70ac8e80,f6551ffb,0ec021de,1edd4630,4664ae28,676e1b76,a3c84279,119c917d,f1284c1f,49a7db28,196cb0f2,1e50eab7,a7a6d0d7,0996213a,311bf368,c1551650,f9b673cf,5479dce2,02cf2317,947c07a6,bea22953,a1603359,a85a6a91,343864f5,6cb3b4a9,5959ea3c,202af70b,f2705fe7,74f412c4,5214eb93,3cfd16a7,a7cecdf9,2aad1011,cb478996,b4ef8ca7,8e74f943,a73ed357,d5b6ef5d,b406d90e,0002ab8b,138b55c7,154d7705,f96517d9,773587dd,73aff710,0728ca67,49a51e24,f0d552a7,9c750080,6f4998e6,97170587,4def6541,66e117dd,94fd2476,70d83d78,accb7285,cbca4495,78fce6ad,68842c02,71b1984b,d452b490,707cae8f,ffbf3311,3916f4a9,0227b872,39fda9f0,5170565b,ecca790c,c25b3de4,6ba259b1,67e2fd13,a6897e8c,2eba08e3,1d644223,14890cd2,a4fad482,34b7fd35,4930aa19,ee58a693,636f55d5,c839b764,0a278fb2,8de4fefd,94e86808,e7ba6b8a,f7bc2f65,ae52a907,dab5a24a,49f9bda9,d44de7d1,314ebe32,98cff602,54ec0de4,f81f4ecb,be760b92,a2cfa1c9,7b907071,fc2e0a61,d43e5742,32bc0538,b6730228,3ce9bbb8,4e584d06,ff4da2b6,58c1c168,96076a1a,3218389a,183a1c90,f0bc1c19,735e6c78,b8ca1cd3,efdb235f,355348f0,67afabf5,50d737e7,bbc0fca3,6f3bdd20,27c2d90a,88e9600a,d59d8df7,0b3eaf92,8fe56032,af833e0a,8d209d6d,0bc4c3da,c0ee2665,3f60871d,f30217a7,91fc573d,fe3139f6,48aac030,28321bc2,edb92d22,f488ce85,bf395099,01cd3b35,5551c92e,94f928d2,266faa6d,c21f99f5,13702957,7cd652c5,e1f93d10,36b9d1b7,3c8b32a1,05fb3a16,225506b9,bd4a1395,81b8e8d0,a7f6a33c,129b4ac0,b8cca8b7,1091b10f,0c7715a1,d2043cf5,44d22817,1f76dbeb,b8071a54,b8da9037,467e0cec,b69f32f6,3b3b1989,eb5771a0,bca10281,34a8edb0,f625307b,7fa98526,0807f0f3,6d0fb418,fbda1f40,0f88b7ac,9ffcc895,94a3b2fb,fb9a45d8,e31051f7,493b7b59,4a55c510,3ca0b489,690d97f1,eb5a25cb,6d9e0a6f,618ad97a,683495d2,dc1897b5,826098f2,821dfc08,27c8d5da,a52d4739,dc55359c,2ab49e43,b431e7eb,c5fdeba9,b8c9eaf1,c54058a1,b4b85c4b,7d40f6f6,f5dc446c,d30fc29d,8eca9f73,7b9eb7f7,c4aaeed9,3af31e2a,746342ff,bda2c9b3,41521c92,25481ce5,1427d567,76c91dfb,e4dd91cf,cc53ae94,403bbdd8,7c68ace0,147577f5,d3ffb802,cc04d27a,927b5e09,d22efea7,d1409f67,e07759e9,620fb76e,957280d8,185096ad,ec88d101,7156679d,4b2a3181,73bd7fa1,a4d3b1e5,1d462fe0,366d7563,cef156d1,b632d2ea,514e27bb,5c67e086,63a81b57,047f57fb,11f7371c,45f39b76,94e17563,9dd8efd2,9531dc92,14e0e697,6189375f,3419ee27,8b8c1603,e54d5411,f7b38587,be86b333,4ea80460,8006b496,704f95d8,a5b3296b,a23b276a,3537eeee,1d6d5b51,3a98b6b7,d42eb923,42aebe10,e4f62713,c13d811f,dfb41f7e,d04e77f8,451c067f,9fbfcd61,1ed8cfde,3f97f50f,a24a874a,bf563b1f,21e9facf,aef786aa,68858294,85ac722e,b61d2e92,8d7392cb,c920eef3,5017c9a4,6ffe101d,a55b29ff,eac70ce3,5f91f8ca,a3be507a,9a8faa50,a6e384fe,ddc14ada,593f7569,6cb56405,a22a93f1,b6259dea,bcfdc6f4,a7e7cdd2,55477da8,6a245a05,4405bfca,3e0acc25,abaecdf8,ff40f83b,95a16746,46acdd18,f721d54b,69cd4897,346e799a,551461b2,c3ba4459,a114ad55,dd3c8000,34b0ebfc,7d11d5ce,e4e45f15,b3997e6f,e414df91,f20a3479,e7af4968,9fad096e,bcdf7407,8d1e7e20,2023a9dc,468f69ff,c4ff26e5,62722d72,d1419be1,a5f6f439,879c1ec0,3ac604c3,0315aa96,daf84bc3,1e956ca7,3ee083ab,f826cba4,60fa95ed,53f3ee10,93aa4278,0edeb016,ba186de6,da2f1cf4,7fd648ca,42c09143,d6d534fc,b2c0c554,819afebc,74551c54,4d98cd09,59a81fd5,35dbd6e2,e5fe9efe,5c043c62,af0739da,451bc25d,ea2e7458,6ce8e875,b50e9e2b,29311ef5,1e0dc11c,1078aeb7,7daaca73,0cfbe2e2,1460fb65,d4f9efdc,6a417bfe,ed8b300d,a64aed6b,727238ee,85d4901d,df023a13,48e92d65,1685cae4,4fb7b21e,8bd3bfc2,03b5fc59,7c31bc9a,605efc12,c5cde96c,d45d2da6,59823c72,665f7b27,0a406fe0,64b209b0,518c4cb8,00882c83,d6d483ce,f9711723,5bda3b94,cccd31cf,57f49999,5cb58698,de650b41,9ffacaac,4dfb5d4f,0b8739b7,9eb52679,7a1fcfd9,1cfa62c5,2a78f52e,68aeab64,9a7c26e0,1fd83eb9,fbaa5b20,37eab341,57754faf,6979c5d1,a1bd8c34,b2ab0fc1,80c439a9,ff93b86e,fcd86c8f,236864c2,efc4a04f,15f361b7,dbbce78b,f3a00e15,9102b3c0,70d89fdf,c5d6a804,8c7f089f,739bcccf,4603e4e5,0a7c328e,77efd069,cc60f7bc,aa13dd66,c41e479c,2f28dcf1,7a69cccf,20174c95,f2cd48b6,59b4324f,e1dc1ed9,fc60bf3b,1e60e888,44552c2e,7116b3be,5d4d206e,387093cc,d12a2657,eb7a57a6,d6f0c6ea,9f261648,aa7ff0f7,387bdc5f,c6a22665,0560e827,59812e77,dce0bb09,4920d4e9,0f1d2765,4eef2f81,7f93c032,ee6f7c89,b63b12e0,892c22c1,13d38e8d,7d64e9e0,645f0a55,7297b7fc,68154f64,dc7b6f51,b25c6ca3,9f69ca26,0f1ddc9e,01f61154,d43c32ba,a044d267,abf8ccdc,26918af3,a5234ac0,af22c52a,2aaac94c,9d15c9e9,79b88d0b,45485322,d5eab395,282957fb,39ad14fd,e34df2a5,c91b6b57,4aa8eafc,a9daaab0,931f9626,782e1723,4e08c86a,34bcad27,96144e66,840f739d,bf006ff9,f178d4a0,b80401a2,88002d35,fe61aa5b,b9adeb39,ebc13686,939f9c33,b5c3e6af,80554fc2,943df153,b8d3c55e,67bf60c6,336f5e36,fd2b9972,75cd9b7a,51c99586,089c8c18,f4b82056,dd2e7dc9,3fcbd80e,924fcf47,58240887,67d343f2,6de95c2a,2ff28e5b,29c6bbf1,bd09df94,af887c59,ee7c59ea,a2531c75,bc4b2320,f69fb077,e223524c,0f08bec7,8b4b1685,ecfc5c07,a1b68c52,483e7d61,e5c33f50,cbf13b19,39861d6e,3dac15ff,32686722,22521751,81ad4784,29b5651e,ca79bbe8,668f1ad9,7a6f23eb,232e5557,e44ec04a,55fdb8b9,bf9082a2,e7906e44,76d8892e,c5c2c82a,82b6c143,77d9a742,1667e95d,624a3525,1db86601,047baefe,4f240372,7aef625b,a3aa3a7d,d2719204,30b8e8e6,f33fc6e9,d828de2a,03f20ec1,249726fe,4e492af0,10011dc1,92fb909a,2b8cb640,d4ceab0b,482e575f,33e775eb,19a3d34a,55c68f23,54020f0a,b6249d2c,31543d95,e147bbb6,dc55657f,f6979915,1076a121,aa203ca7,8b04605d,a3b9af04,b16aae74,66326a87,fb3c4150,886d1617
]
```","```json
[
    ""What should I do if I encounter an error when running 'python3 stream.py worker'?"",
    ""Why do I need to uninstall and reinstall kafka-python to fix the streaming error?"",
    ""Can you explain the purpose and benefits of using Redpanda in our streaming project?"",
    ""How does Redpanda differ from Kafka in terms of architecture and performance?"",
    ""Is Redpanda compatible with Kafka APIs, and what advantages does it offer over Kafka?""
]
```","[
    ""Why am I receiving a SIGKILL error when converting DTA files to Parquet format in Docker?"",
    ""How can I resolve memory issues when processing large DTA files in a Docker container?"",
    ""What is the recommended approach for converting large DTA files to Parquet without exhausting Docker memory?"",
    ""Can I process DTA files in chunks to avoid memory problems in Docker?"",
    ""What worked for others when facing SIGKILL errors during DTA to Parquet conversion?""
]","[
    ""I can't find the rides.csv file in the Python resources folder for Module 6. Where can I locate it?"",
    ""The rides.csv file seems to be missing from the Python examples in the streaming module. How do I get it?"",
    ""Where should I look for the rides.csv file if it's not in the Python resources directory?"",
    ""Is there an alternative location for the rides.csv file mentioned in Module 6's Kafka streaming?"",
    ""The required rides.csv file isn't in the expected Python folder. What's the correct path to obtain it?""
]","```json
[
    ""How can I improve the audio quality of the Kafka-Python videos since they are hard to hear?"",
    ""Where can I find a clear explanation of the rides.csv data used in the producer.py programs?"",
    ""Is there a recommended media player or tool to enhance the audio of the course videos?"",
    ""Does the course provide auto-generated captions for the Kafka-Python videos on YouTube?"",
    ""Can you share the direct link to the rides.csv file used in Module 6?""
]
```","```json
[
    ""What should I do if I encounter the Kafka error 'NoBrokersAvailable'?"",
    ""How can I check if my Kafka broker Docker container is running properly?"",
    ""What command should I use to verify the status of my Docker containers?"",
    ""Where should I run the 'docker compose up -d' command to restart Kafka instances?"",
    ""Why am I getting the 'NoBrokersAvailable' error in my Kafka setup?""
]
```","[
    ""What is the recommended approach for scaling in Kafka according to Ankush?"",
    ""Which scaling concept should we prioritize in Kafka based on the homework instructions?"",
    ""How does horizontal scaling apply to Kafka consumers as mentioned in the FAQ?"",
    ""In Kafka, is horizontal scaling more relevant for producers or consumers?"",
    ""What did Ankush suggest about scaling from the consumer end in Kafka?""
]","[
    ""What should I do if I encounter a Docker Compose error stating that the pull access for spark-3.3.1 is denied?"",
    ""Why am I getting a 'repository does not exist' error when trying to pull the spark-3.3.1 image in Docker?"",
    ""How can I resolve the issue where Docker denies access to the spark-3.3.1 image even after logging in?"",
    ""What steps are needed to build the Spark and Jupyter images locally before using Docker Compose?"",
    ""Where should I run the build.sh script to ensure the Spark images are properly created for Docker Compose?""
]","```json
{
  ""questions"": [
    ""Why am I getting a 'Permission denied' error when trying to run ./build.sh in the Kafka Python module?"",
    ""What should I do if the build.sh script doesn't execute due to permission issues in the /docker/spark directory?"",
    ""How can I resolve the './build.sh: Permission denied' error in Module 6 while working with Kafka?"",
    ""When running the build.sh script for Kafka in Python, I encounter a permission error. What is the solution?"",
    ""What command do I need to run to fix the permission problem with build.sh in the Kafka streaming module?""
  ]
}
```","[
    ""What should I do if I encounter a 'KafkaTimeoutError' while running the producer.py script in the streaming example?"",
    ""How can I resolve the metadata update failure in Kafka when executing the stream-example/producer.py file?"",
    ""Why does my producer.py script fail with a timeout error after 60 seconds when trying to connect to Kafka?"",
    ""What steps can I take to fix the 'KafkaTimeoutError' issue in Module 6's streaming example?"",
    ""Is there a quick solution to the metadata update problem in Kafka for the producer.py script?""
]","```json
{
  ""questions"": [
    ""Why am I getting the error 'Application has been killed. Reason: All masters are unresponsive! Giving up' when running ./spark-submit.sh streaming.py?"",
    ""How can I resolve the Py4JJavaError stating 'Cannot call methods on a stopped SparkContext' in my Kafka streaming script?"",
    ""What should I do if my local PySpark version doesn't match the version specified in the Dockerfile?"",
    ""How do I check the Spark version on my local machine to ensure compatibility with the tutorial?"",
    ""What steps should I take if my Spark application fails due to version mismatch between local and Docker environments?""
  ]
}
```","```json
[
    ""How can I troubleshoot a Spark master connection failure when running a Kafka streaming script in Python?"",
    ""What steps should I follow to check the logs for errors in the Spark master container?"",
    ""Where can I find the Spark master container ID to investigate connection issues?"",
    ""How do I access and analyze the Spark master logs to diagnose a streaming script failure?"",
    ""What should I do if my Kafka streaming job fails to connect to the Spark master?""
]
```","```json
[
    ""Why am I getting a Py4JJavaError when running my Kafka streaming script with Spark?"",
    ""How can I check which Java version is currently installed on my system?"",
    ""What should I do if I have Java 11 installed but it's not the default version?"",
    ""How do I set a specific Java version as the default for my Kafka streaming application?"",
    ""What is the correct command to list all available Java versions on my machine?""
]
```","```json
[
  ""Why am I getting 'package does not exist' errors in my Kafka project even after running gradle build?"",
  ""How can I ensure all dependencies are included in my Kafka project's JAR file?"",
  ""What changes should I make to my build.gradle file to fix missing dependencies in the JAR?"",
  ""After modifying build.gradle, what command should I run to create a proper JAR with all dependencies?"",
  ""Which JAR file should I use to run my Kafka project after applying the shadowJar solution?""
]
```","```json
[
    ""What are the required dependencies for running the Python Kafka producer script in Module 6?"",
    ""How can I install the confluent-kafka library for Python in Module 6?"",
    ""Is the Faust library still recommended for Module 6, and what are the alternatives if it's not maintained?"",
    ""Are there any Python-based alternatives to the Java examples in Module 6 for understanding streaming concepts?"",
    ""Where can I find the Python videos and RedPanda example files for Module 6 if I don't know Java?""
]
```","```json
[
    ""How can I execute a Kafka producer written in Java from the terminal?"",
    ""What is the command to run a Kafka consumer application in the terminal?"",
    ""How do I start a KStreams application using the terminal?"",
    ""What is the correct way to launch a Kafka Java application from the command line?"",
    ""Where can I find the exact command to run a Kafka producer/consumer in the terminal?""
]
```","```json
[
    ""Why am I getting 'RESULTS:::0' repeatedly when running the JsonConsumer.java script in Kafka?"",
    ""What causes the 'SaslAuthenticationException: Authentication failed' error in JsonProducer.java?"",
    ""How do I verify if the StreamsConfig.BOOTSTRAP_SERVERS_CONFIG is correctly set in my Kafka scripts?"",
    ""Where should I update the Kafka cluster key and secret to resolve authentication issues?"",
    ""What steps should I take if my Kafka producer/consumer scripts aren't sending or receiving messages?""
]
```","```json
[
    ""Why can't I see the triangle icon next to my Java Kafka tests in VS Code?"",
    ""What steps should I follow to resolve the issue of Kafka tests not being recognized in VS Code?"",
    ""How do I clean the workspace in VS Code to make Kafka tests visible?"",
    ""Where can I find the option to clean the workspace in VS Code for Java Kafka projects?"",
    ""Is there a way to add classes and packages directly in VS Code for Java Kafka projects instead of using the file explorer?""
]
```","[
  ""How do I locate the Schema Registry URL in Confluent Cloud?"",
  ""Where can I find the Stream Governance API endpoint in Confluent Kafka?"",
  ""What steps are needed to access the Schema Registry URL in my Confluent environment?"",
  ""How do I generate credentials for the Schema Registry in Confluent Cloud?"",
  ""Can you guide me to the exact location of the Schema Registry settings in Confluent Cloud?""
]","```json
[
    ""What is the best way to verify if my local Spark version is compatible with the container version?"",
    ""Where can I find the Spark version specified in the project files?"",
    ""How do I ensure that the pyspark package I installed matches the required Spark version?"",
    ""What command should I use to check the version of Spark installed on my local machine?"",
    ""Why is it important to align the SPARK_VERSION in build.sh with my local Spark installation?""
]
```","```json
[
  ""What should I do if I encounter the error 'ModuleNotFoundError: No module named 'kafka.vendor.six.moves''?"",
  ""Is there an alternative to the standard kafka-python library due to release issues?"",
  ""How can I resolve dependency problems with the kafka-python module?"",
  ""Which GitHub repository is recommended for a stable kafka-python alternative?"",
  ""What is the correct pip command to install the suggested replacement for kafka-python?""
]
```","[
    ""What is the process for evaluating my capstone project?"",
    ""How many peer reviewers will assess my submitted project?"",
    ""What happens if I don't participate in grading other students' projects?"",
    ""How is the final grade for my project determined?"",
    ""Are there specific guidelines I need to follow when reviewing other students' projects?""
]","```json
[""Is there more than one project required to complete the Zoomcamp?"", ""What happens if I don't pass the project on my first attempt?"", ""Can I submit my project in the second attempt even if I didn't fail the first one?"", ""Are there specific reasons that allow me to use the second attempt for the project?"", ""Do I need to create two different projects for the two attempts?""]
```","[
    ""What are some good datasets I can use for my project that are large enough to be meaningful?"",
    ""Where can I find a collection of datasets suitable for the course project?"",
    ""Can someone recommend datasets that are both interesting and sizable for project work?"",
    ""Is there a curated list of datasets available for students to use in their projects?"",
    ""How can I access datasets that are recommended for the project component of this course?""
]","```json
[
    ""What steps are required to set up a Python script to run at startup?"",
    ""How can I configure my Python environment to execute scripts automatically when my system boots?"",
    ""Is there a way to ensure my Python script runs every time I log into my user account?"",
    ""What changes do I need to make to the environment variables to enable Python scripts at startup?"",
    ""Can you explain how to modify the Python environment variable for startup script execution?""
]
```","```json
[
    ""How can I read data from multiple Kafka topics within a single Spark Streaming session?"",
    ""What is the correct way to initialize a Spark Session for handling multiple streaming queries?"",
    ""Why should I use 'spark.streams.awaitAnyTermination()' instead of 'awaitTermination()' for multiple streams?"",
    ""How do I ensure that all my streaming queries start correctly when reading from different topics?"",
    ""What happens if one of my streaming queries fails while reading from multiple topics?""
]
```","```json
[
    ""What is the recommended method for transferring transformed data from Databricks to Azure SQL DB?"",
    ""Can data be moved directly from Databricks to Azure SQL DB, or is there an intermediate step?"",
    ""Why is it suggested to use Azure Blob Storage when moving data to Azure SQL DB from Databricks?"",
    ""What are the advantages of using Azure Blob Storage as an intermediate step in this data transfer process?"",
    ""Are there any limitations or challenges when moving data directly from Databricks to Azure SQL DB?""
]
```","```json
[
    ""How can I integrate dbt with Airflow for orchestrating my data transformations?"",
    ""What information do I need to provide when setting up Airflow to run dbt jobs via the API?"",
    ""Is it possible to automate dbt job execution in Airflow without manually adding each job?"",
    ""Are there any security precautions I should take when using the dbt API key with Airflow?"",
    ""Where can I find a practical example of an Airflow DAG that interacts with the dbt API?""
]
```","```json
[
    ""What are the required roles for the service account when orchestrating DataProc with Airflow?"",
    ""Which Airflow operators should I use to create, submit a PySpark job, and delete a DataProc cluster?"",
    ""Why do I need to include a specific JAR file when using DataprocSubmitPySparkJobOperator?"",
    ""Where can I find detailed documentation for Airflow's DataProc operators?"",
    ""What is the purpose of the BigQuery Connector in DataProc, and why isn't it included by default?""
]
```","```json
[
    ""How can I integrate dbt Cloud jobs into my Mage pipeline?"",
    ""Where do I find the API key in dbt Cloud to trigger jobs from Mage?"",
    ""What is the correct way to securely store my dbt Cloud API key in Mage?"",
    ""How do I construct the HTTP request in Mage to trigger a dbt Cloud job?"",
    ""What are the required headers and body for the API call to dbt Cloud from Mage?""
]
```","```json
[
    ""How is the reproducibility of a project evaluated during peer review?"",
    ""What should I do if I don't have time to fully re-run someone else's project for evaluation?"",
    ""Are there specific criteria for assessing the clarity and completeness of project documentation?"",
    ""How important is it to ensure that others can follow and reproduce my project steps?"",
    ""What are the key aspects to focus on when reviewing someone else's project for reproducibility?""
]
```","```json
[""What is the purpose of Azure Key Vault in the cloud stack?"", ""Can you give an example of how Azure Key Vault is used to secure credentials?"", ""Why would someone choose to use Azure Key Vault instead of storing passwords directly?"", ""How does Azure Key Vault help in managing secrets for different technologies?"", ""What types of sensitive information can be stored in Azure Key Vault?""]
```","```json
[
    ""Why am I getting a 'ModuleNotFoundError: No module named py4j' error when trying to import pyspark in Spark docker?"",
    ""How can I check the version of py4j installed inside the Spark docker container?"",
    ""What command should I use to inspect the py4j module within the airflow-scheduler container?"",
    ""Is there a way to verify the presence of py4j in the Spark environment without exiting the container?"",
    ""Can you explain how to troubleshoot missing py4j dependency errors when working with pyspark in docker?""
]
```","```json
[
    ""Why does psycopg2 show an error about incompatible architecture, like x86 instead of amd?"",
    ""How can I resolve the psycopg2 environment incompatibility issue?"",
    ""Should I use conda or pip to install psycopg2 to avoid architecture conflicts?"",
    ""What is the correct command to install psycopg2 using conda-forge?"",
    ""Is there a difference in installing psycopg2 with pip versus conda for compatibility?""
]
```","[""How can I set up dbt locally using Docker and Postgres from the week 2 instance?"",  
""What should I include in the profiles.yml file for dbt to connect with Postgres?"",  
""Why is it necessary to align the profile name in profiles.yml with dbt_project.yml?"",  
""What command should I run to verify my dbt setup is working correctly with Docker?"",  
""If I encounter issues during setup, how can I debug my dbt configuration?""]","```json
[
  ""What is the correct configuration to connect PySpark with BigQuery?"",
  ""Which SparkSession configuration is needed for BigQuery integration in PySpark?"",
  ""How do I set up PySpark to work with BigQuery using the SparkSession builder?"",
  ""What dependencies should I include in PySpark to enable BigQuery connectivity?"",
  ""Can you provide an example of initializing SparkSession for BigQuery in PySpark?""
]
```","```json
[
    ""What steps are needed to set up a dbt-core project in Google Cloud Composer with Airflow?"",
    ""How do I configure the profiles.yml file for service account authentication in dbt on Cloud Composer?"",
    ""Which package should I install to integrate dbt-core with Airflow in Google Cloud Composer?"",
    ""Where should I place my dbt-core project files in the Composer environment?"",
    ""How can I visualize my dbt lineage graph as tasks in an Airflow Task Group?""
]
```","[
    ""How can I change the name displayed on the leaderboard for this course?"",
    ""What name should I use for the certificate to ensure it appears correctly upon completion?"",
    ""Can I choose to hide my name from the course leaderboard if I don't want it to be visible?"",
    ""Is it possible to create external tables in BigQuery directly using URLs from external websites like NY Taxi data?"",
    ""Which data stores are supported when creating external tables in BigQuery?""
]","```json
[
    ""What are the required dependencies to run the code in Workshop 1?"",
    ""How do I install the 'dlt[duckdb]' package for the workshop?"",
    ""Is there a specific installation command I need to use for the dependencies?"",
    ""Do I need to install duckdb separately before running the code?"",
    ""Can I run the workshop code locally, and what additional steps are needed?""
]
```","```json
[
    ""What additional packages are required to run the starter Jupyter Notebook if I'm using a new Codespace or Virtual Environment?"",
    ""Do I need to install any extra dependencies for the Workshop 1 - dlthub Jupyter Notebook?"",
    ""If I set up a fresh environment, what command should I run to ensure the starter notebook works?"",
    ""Are there any unlisted packages necessary for the Workshop 1 Jupyter Notebook?"",
    ""What pip installation is required to execute the teacher's provided Jupyter Notebook in a new environment?""
]
```","```json
[
    ""What are the steps to integrate DuckDB In-Memory database with dlt for my project?"",
    ""Can you explain how to configure dlt to work with DuckDB's In-Memory feature?"",
    ""Is there a way to use DuckDB without persisting data to disk when using dlt?"",
    ""How do I set up dlt to store data in-memory with DuckDB instead of on disk?"",
    ""What configuration changes are needed to make dlt utilize DuckDB's In-Memory database?""
]
```","```json
[
    ""After loading the data as described, how many total records should I have, and what should be the age for ID 3?"",
    ""Why is the sum of ages for all records not matching any of the provided answer choices, and how can I fix this?"",
    ""How do I properly set the file path to avoid saving dlt files directly to my C drive?"",
    ""What should I modify in the pipeline configuration to ensure the data is saved in the correct local folder?"",
    ""How can I verify that the Parquet files were successfully generated in the specified directory after running the pipeline?""
]
```","[""What should I do if I encounter an error stating 'source: no such file or directory: command.sh'?"",  
""How can I verify if the command.sh file is present in my repository?"",  
""Where exactly should the command.sh file be located in the repository?"",  
""What steps should I take if the command.sh file is missing from my repository?"",  
""Which repository should I clone to ensure I have the correct files for the workshop?""]","```json
[
    ""What should I do if I encounter the error 'psql: command not found' when trying to run PostgreSQL commands?"",
    ""Is there an alternative to psql that I can use for running SQL scripts in PostgreSQL?"",
    ""Why is pgcli not suitable for running SQL scripts into the database?"",
    ""How can I install usql on macOS or Windows to run SQL scripts?"",
    ""What is the recommended command line tool for handling multiple database flavors as a Data Professional?""
]
```","[""What should I do if I get an error saying 'docker-compose' not found when running command.sh?"",  
""How can I fix the 'docker-compose not found' error if I already have Docker Compose installed?"",  
""Why does command.sh fail with a 'docker-compose not found' error even though Docker Compose is installed?"",  
""Is there a way to modify command.sh to work with 'docker compose' instead of 'docker-compose'?"",  
""What changes are needed in command.sh to resolve the 'docker-compose not found' error?""]","[
    ""Why am I getting an 'Invalid top-level property x-image' error when trying to start the cluster?"",
    ""How can I fix the Compose file error related to 'x-image' in Workshop 2?"",
    ""What are the valid top-level sections for the Compose file in RisingWave?"",
    ""Is there a specific version of docker-compose required to avoid the 'x-image' error?"",
    ""What should I do if I'm on Ubuntu and encounter this docker-compose version issue?""
